split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,1248.918701171875,11.698783874511719,1.375666856765747,0.0
eval,context_forecast,1250.3682861328125,12.05483341217041,1.4457064867019653,-5.09132194519043
eval,aggr_y,2467.366817438444,18.073166509671868,2.816082429112926,-104.7067148025692
eval,y_mean,2467.366943359375,18.07316780090332,2.816082715988159,-104.70673370361328
eval,aggr_y_mix_shared,1178.182015142542,11.49747132884179,1.3579191539794437,1.2901163315098656
eval,aggr_y_mix_horizon,1244.8515004116193,11.620346818467215,1.3679018301971997,0.5644554515766486
eval,context_ridge_shared,1247.8095514355236,12.213315243235384,1.5662411922113046,-13.853233034457642
eval,context_ridge_horizon,1260.1471750300327,12.152658138181096,1.5922649762514252,-15.744954413956712
eval,aggr_y_ridge_shared,1248.7826451542514,12.147479208865128,1.5348773642064941,-11.573333082622774
eval,aggr_y_ridge_horizon,1258.8025389614133,12.111142841058719,1.5649544249870695,-13.759695328151308
eval,y_ridge_shared,1248.7826451542514,12.147479208865128,1.5348773642064941,-11.573333082622774
eval,y_ridge_horizon,1258.8025389614133,12.111142841058719,1.5649544249870695,-13.759695328151308
eval,cov_y_ridge_shared,1257.544827629985,12.545938110909027,1.7106765227834162,-24.352528693268912
eval,cov_horizon_ridge_shared,1257.544827629985,12.545938110909027,1.7106765227834162,-24.352528693268912
eval,cov_horizon_ridge_horizon,1273.639704722374,12.44385283685956,1.765594892616348,-28.34465582512752
eval,residual_ridge_shared,1257.6193598471561,12.543776317925014,1.7053482918838525,-23.965208836476656
eval,residual_ridge_horizon,1273.656772320175,12.438995463276,1.7589746031147626,-27.863413621099284
eval,full_ridge_shared,1269.5976386634711,12.931956778462588,1.9066954852992133,-38.601542657059994
eval,full_ridge_horizon,1291.3524441751429,12.767023494526892,1.986902516063795,-44.431953586138555
